Auction_id,Auction_Desc,Round,bip_name,License Name,License Size,bip_desc,bidder_name,Round of High Bid,bid_amt,net_bid_amt,Bidding Credit,Increments of Bid,Prev High Bidder,Round of Prev High Bid,Prev Gross,Prev Net,Prev Bidding Credit,Bids,Min Acceptable Bid,Population
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA080-DD,YCBEA080DD,1.25,"Mobile, AL","Southern Communications Services, Inc",43,622000,622000,-,0,Nextel Spectrum Acquisition Corp.,40,"$532,000","$532,000",-,-,"$684,000.00","607,965.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA080-E,YCBEA080E,1.25,"Mobile, AL","Southern Communications Services, Inc",51,1068000,1068000,-,0,Nextel Spectrum Acquisition Corp.,50,"$892,000","$892,000",-,-,"$1,175,000.00","607,965.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA080-EE,YCBEA080EE,1.25,"Mobile, AL","Southern Communications Services, Inc",45,524000,524000,-,0,Nextel Spectrum Acquisition Corp.,42,"$447,000","$447,000",-,-,"$576,000.00","607,965.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA080-F,YCBEA080F,1.25,"Mobile, AL","Southern Communications Services, Inc",36,228000,228000,-,0,Nextel Spectrum Acquisition Corp.,35,"$190,000","$190,000",-,-,"$251,000.00","607,965.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA080-FF,YCBEA080FF,1.25,"Mobile, AL","Southern Communications Services, Inc",32,219000,219000,-,0,Motient Communications Company,25,"$190,000","$190,000",-,-,"$241,000.00","607,965.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA081-D,YCBEA081D,1.25,"Pensacola, FL",Nextel Spectrum Acquisition Corp.,37,524000,524000,-,0,"Southern Communications Services, Inc",24,"$456,000","$456,000",-,-,"$576,000.00","515,942.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA081-DD,YCBEA081DD,1.25,"Pensacola, FL","Southern Communications Services, Inc",24,49000,49000,-,0,Nextel Spectrum Acquisition Corp.,22,"$41,000","$41,000",-,-,"$54,000.00","515,942.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA081-E,YCBEA081E,1.25,"Pensacola, FL","Southern Communications Services, Inc",41,271000,271000,-,0,Nextel Spectrum Acquisition Corp.,38,"$228,000","$228,000",-,-,"$298,000.00","515,942.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA081-EE,YCBEA081EE,1.25,"Pensacola, FL",Nextel Spectrum Acquisition Corp.,42,532000,532000,-,0,"Southern Communications Services, Inc",24,"$463,000","$463,000",-,-,"$585,000.00","515,942.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA081-F,YCBEA081F,1.25,"Pensacola, FL","Southern Communications Services, Inc",43,422000,422000,-,0,Nextel Spectrum Acquisition Corp.,42,"$352,000","$352,000",-,-,"$464,000.00","515,942.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA081-FF,YCBEA081FF,1.25,"Pensacola, FL","Southern Communications Services, Inc",36,871000,871000,-,0,Nextel Spectrum Acquisition Corp.,25,"$757,000","$757,000",-,-,"$958,000.00","515,942.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA082-D,YCBEA082D,1.25,"Biloxi-Gulfport-Pascagoula, MS","Southern Communications Services, Inc",42,128000,128000,-,0,Motient Communications Company,41,"$107,000","$107,000",-,-,"$141,000.00","339,791.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA082-DD,YCBEA082DD,1.25,"Biloxi-Gulfport-Pascagoula, MS","Southern Communications Services, Inc",45,215000,215000,-,0,Nextel Spectrum Acquisition Corp.,44,"$179,000","$179,000",-,-,"$237,000.00","339,791.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA082-E,YCBEA082E,1.25,"Biloxi-Gulfport-Pascagoula, MS","Southern Communications Services, Inc",43,433000,433000,-,0,Nextel Spectrum Acquisition Corp.,42,"$361,000","$361,000",-,-,"$476,000.00","339,791.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA082-EE,YCBEA082EE,1.25,"Biloxi-Gulfport-Pascagoula, MS","Southern Communications Services, Inc",51,407000,407000,-,0,Nextel Spectrum Acquisition Corp.,50,"$340,000","$340,000",-,-,"$448,000.00","339,791.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA082-F,YCBEA082F,1.25,"Biloxi-Gulfport-Pascagoula, MS","Southern Communications Services, Inc",51,716000,716000,-,0,Nextel Spectrum Acquisition Corp.,50,"$597,000","$597,000",-,-,"$788,000.00","339,791.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA082-FF,YCBEA082FF,1.25,"Biloxi-Gulfport-Pascagoula, MS",Nextel Spectrum Acquisition Corp.,25,556000,556000,-,0,"Southern Communications Services, Inc",24,"$463,000","$463,000",-,-,"$612,000.00","339,791.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA083-D,YCBEA083D,1.25,"New Orleans, LA-MS",Nextel Spectrum Acquisition Corp.,25,36000,36000,-,0,"Southern Communications Services, Inc",24,"$30,000","$30,000",-,-,"$40,000.00","1,635,720.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA083-DD,YCBEA083DD,1.25,"New Orleans, LA-MS",Nextel Spectrum Acquisition Corp.,25,292000,292000,-,0,"Southern Communications Services, Inc",24,"$243,000","$243,000",-,-,"$321,000.00","1,635,720.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA083-E,YCBEA083E,1.25,"New Orleans, LA-MS",Nextel Spectrum Acquisition Corp.,25,36000,36000,-,0,"Southern Communications Services, Inc",24,"$30,000","$30,000",-,-,"$40,000.00","1,635,720.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA083-EE,YCBEA083EE,1.25,"New Orleans, LA-MS",Nextel Spectrum Acquisition Corp.,25,36000,36000,-,0,"Southern Communications Services, Inc",24,"$30,000","$30,000",-,-,"$40,000.00","1,635,720.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA083-F,YCBEA083F,1.25,"New Orleans, LA-MS",Nextel Spectrum Acquisition Corp.,25,36000,36000,-,0,"Southern Communications Services, Inc",24,"$30,000","$30,000",-,-,"$40,000.00","1,635,720.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA083-FF,YCBEA083FF,1.25,"New Orleans, LA-MS",Nextel Spectrum Acquisition Corp.,25,624000,624000,-,0,"Southern Communications Services, Inc",24,"$520,000","$520,000",-,-,"$686,000.00","1,635,720.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA084-D,YCBEA084D,1.25,"Baton Rouge, LA-MS",Nextel Spectrum Acquisition Corp.,36,646000,646000,-,0,"Southern Communications Services, Inc",24,"$562,000","$562,000",-,-,"$711,000.00","656,284.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA084-DD,YCBEA084DD,1.25,"Baton Rouge, LA-MS",Nextel Spectrum Acquisition Corp.,25,692000,692000,-,0,"Southern Communications Services, Inc",24,"$577,000","$577,000",-,-,"$761,000.00","656,284.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA084-E,YCBEA084E,1.25,"Baton Rouge, LA-MS",Nextel Spectrum Acquisition Corp.,36,351000,351000,-,0,"Southern Communications Services, Inc",24,"$305,000","$305,000",-,-,"$386,000.00","656,284.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA084-EE,YCBEA084EE,1.25,"Baton Rouge, LA-MS",Motient Communications Company,34,48000,48000,-,0,"Southern Communications Services, Inc",24,"$42,000","$42,000",-,-,"$53,000.00","656,284.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA084-F,YCBEA084F,1.25,"Baton Rouge, LA-MS",Nextel Spectrum Acquisition Corp.,33,302000,302000,-,0,Motient Communications Company,32,"$252,000","$252,000",-,-,"$332,000.00","656,284.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA084-FF,YCBEA084FF,1.25,"Baton Rouge, LA-MS",Nextel Spectrum Acquisition Corp.,25,577000,577000,-,0,"Southern Communications Services, Inc",24,"$481,000","$481,000",-,-,"$635,000.00","656,284.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA085-D,YCBEA085D,1.25,"Lafayette, LA",Nextel Spectrum Acquisition Corp.,1,2800,2800,-,0,FCC,-,-,-,-,-,"$3,100.00","554,665.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA085-DD,YCBEA085DD,1.25,"Lafayette, LA",Nextel Spectrum Acquisition Corp.,19,72000,72000,-,0,Motient Communications Company,18,"$60,000","$60,000",-,-,"$79,000.00","554,665.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA085-E,YCBEA085E,1.25,"Lafayette, LA",Nextel Spectrum Acquisition Corp.,19,72000,72000,-,0,Motient Communications Company,18,"$60,000","$60,000",-,-,"$79,000.00","554,665.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA085-EE,YCBEA085EE,1.25,"Lafayette, LA",Motient Communications Company,43,13000,13000,-,0,Nextel Spectrum Acquisition Corp.,42,"$11,000","$11,000",-,-,"$14,000.00","554,665.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA085-F,YCBEA085F,1.25,"Lafayette, LA",Nextel Spectrum Acquisition Corp.,1,2800,2800,-,0,FCC,-,-,-,-,-,"$3,100.00","554,665.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA085-FF,YCBEA085FF,1.25,"Lafayette, LA",FCC,38,0,0,-,0,Motient Communications Company,38,"$85,000","$85,000",-,-,"$71,000.00","554,665.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA086-D,YCBEA086D,1.25,"Lake Charles, LA",FCC,36,0,0,-,0,Motient Communications Company,36,"$124,000","$124,000",-,-,"$103,000.00","523,289.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA086-DD,YCBEA086DD,1.25,"Lake Charles, LA",Nextel Spectrum Acquisition Corp.,29,20000,20000,-,0,"Silver Palm Communications, Inc.",28,"$17,000","$12,750",0.25,-,"$22,000.00","523,289.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA086-E,YCBEA086E,1.25,"Lake Charles, LA",Nextel Spectrum Acquisition Corp.,19,71000,71000,-,0,Motient Communications Company,18,"$59,000","$59,000",-,-,"$78,000.00","523,289.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA086-EE,YCBEA086EE,1.25,"Lake Charles, LA",Nextel Spectrum Acquisition Corp.,27,14000,14000,-,0,"Silver Palm Communications, Inc.",25,"$12,000","$9,000",0.25,-,"$15,000.00","523,289.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA086-F,YCBEA086F,1.25,"Lake Charles, LA",Motient Communications Company,43,23000,23000,-,0,Nextel Spectrum Acquisition Corp.,31,"$20,000","$20,000",-,-,"$25,000.00","523,289.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA086-FF,YCBEA086FF,1.25,"Lake Charles, LA",Nextel Spectrum Acquisition Corp.,19,71000,71000,-,0,Motient Communications Company,18,"$59,000","$59,000",-,-,"$78,000.00","523,289.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA087-D,YCBEA087D,1.25,"Beaumont-Port Arthur, TX",Nextel Spectrum Acquisition Corp.,50,137000,137000,-,0,Motient Communications Company,49,"$115,000","$115,000",-,-,"$151,000.00","422,543.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA087-DD,YCBEA087DD,1.25,"Beaumont-Port Arthur, TX",Nextel Spectrum Acquisition Corp.,27,210000,210000,-,0,Motient Communications Company,26,"$175,000","$175,000",-,-,"$231,000.00","422,543.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA087-E,YCBEA087E,1.25,"Beaumont-Port Arthur, TX",Nextel Spectrum Acquisition Corp.,25,14000,14000,-,0,"Silver Palm Communications, Inc.",24,"$12,000","$9,000",0.25,-,"$15,000.00","422,543.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA087-EE,YCBEA087EE,1.25,"Beaumont-Port Arthur, TX",Nextel Spectrum Acquisition Corp.,67,61000,61000,-,0,Motient Communications Company,66,"$51,000","$51,000",-,-,"$67,000.00","422,543.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA087-F,YCBEA087F,1.25,"Beaumont-Port Arthur, TX",Motient Communications Company,70,28000,28000,-,0,Nextel Spectrum Acquisition Corp.,69,"$24,000","$24,000",-,-,"$31,000.00","422,543.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA087-FF,YCBEA087FF,1.25,"Beaumont-Port Arthur, TX",Nextel Spectrum Acquisition Corp.,63,43000,43000,-,0,Motient Communications Company,62,"$36,000","$36,000",-,-,"$47,000.00","422,543.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA088-D,YCBEA088D,1.25,"Shreveport-Bossier City, LA-AR",Nextel Spectrum Acquisition Corp.,19,72000,72000,-,0,Motient Communications Company,18,"$60,000","$60,000",-,-,"$79,000.00","555,385.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA088-DD,YCBEA088DD,1.25,"Shreveport-Bossier City, LA-AR",Motient Communications Company,47,3200,3200,-,0,Nextel Spectrum Acquisition Corp.,1,"$2,800","$2,800",-,-,"$3,500.00","555,385.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA088-E,YCBEA088E,1.25,"Shreveport-Bossier City, LA-AR",Nextel Spectrum Acquisition Corp.,19,50000,50000,-,0,Motient Communications Company,18,"$42,000","$42,000",-,-,"$55,000.00","555,385.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA088-EE,YCBEA088EE,1.25,"Shreveport-Bossier City, LA-AR",Nextel Spectrum Acquisition Corp.,19,34000,34000,-,0,Motient Communications Company,18,"$28,000","$28,000",-,-,"$37,000.00","555,385.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA088-F,YCBEA088F,1.25,"Shreveport-Bossier City, LA-AR",Nextel Spectrum Acquisition Corp.,29,210000,210000,-,0,Motient Communications Company,28,"$175,000","$175,000",-,-,"$231,000.00","555,385.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA088-FF,YCBEA088FF,1.25,"Shreveport-Bossier City, LA-AR",FCC,39,0,0,-,0,Motient Communications Company,39,"$166,000","$166,000",-,-,"$138,000.00","555,385.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA089-D,YCBEA089D,1.25,"Monroe, LA",Motient Communications Company,39,2900,2900,-,0,Nextel Spectrum Acquisition Corp.,1,"$2,500","$2,500",-,-,"$3,200.00","326,897.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA089-DD,YCBEA089DD,1.25,"Monroe, LA",Nextel Spectrum Acquisition Corp.,25,146000,146000,-,0,Motient Communications Company,24,"$122,000","$122,000",-,-,"$161,000.00","326,897.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA089-E,YCBEA089E,1.25,"Monroe, LA",Nextel Spectrum Acquisition Corp.,1,2500,2500,-,0,FCC,-,-,-,-,-,"$2,800.00","326,897.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA089-EE,YCBEA089EE,1.25,"Monroe, LA",Nextel Spectrum Acquisition Corp.,1,2500,2500,-,0,FCC,-,-,-,-,-,"$2,800.00","326,897.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA089-F,YCBEA089F,1.25,"Monroe, LA",Nextel Spectrum Acquisition Corp.,1,2500,2500,-,0,FCC,-,-,-,-,-,"$2,800.00","326,897.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA089-FF,YCBEA089FF,1.25,"Monroe, LA",Nextel Spectrum Acquisition Corp.,1,2500,2500,-,0,FCC,-,-,-,-,-,"$2,800.00","326,897.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA090-D,YCBEA090D,1.25,"Little Rock-North Little Rock,",Nextel Spectrum Acquisition Corp.,24,446000,446000,-,0,Motient Communications Company,23,"$372,000","$372,000",-,-,"$491,000.00","1,447,083.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA090-DD,YCBEA090DD,1.25,"Little Rock-North Little Rock,",Nextel Spectrum Acquisition Corp.,45,148000,148000,-,0,Nevada Wireless LLC,44,"$123,000","$79,950",0.35,-,"$163,000.00","1,447,083.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA090-E,YCBEA090E,1.25,"Little Rock-North Little Rock,",Nextel Spectrum Acquisition Corp.,41,152000,152000,-,0,Nevada Wireless LLC,40,"$127,000","$82,550",0.35,-,"$167,000.00","1,447,083.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA090-EE,YCBEA090EE,1.25,"Little Rock-North Little Rock,",Nextel Spectrum Acquisition Corp.,47,102000,102000,-,0,Nevada Wireless LLC,46,"$85,000","$55,250",0.35,-,"$112,000.00","1,447,083.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA090-F,YCBEA090F,1.25,"Little Rock-North Little Rock,",Nextel Spectrum Acquisition Corp.,45,146000,146000,-,0,Nevada Wireless LLC,44,"$122,000","$79,300",0.35,-,"$161,000.00","1,447,083.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA090-FF,YCBEA090FF,1.25,"Little Rock-North Little Rock,",Nextel Spectrum Acquisition Corp.,45,194000,194000,-,0,Nevada Wireless LLC,44,"$162,000","$105,300",0.35,-,"$213,000.00","1,447,083.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA091-D,YCBEA091D,1.25,"Fort Smith, AR-OK",Nextel Spectrum Acquisition Corp.,31,10000,10000,-,0,Nevada Wireless LLC,30,"$8,400","$5,460",0.35,-,"$11,000.00","286,113.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA091-DD,YCBEA091DD,1.25,"Fort Smith, AR-OK",Nextel Spectrum Acquisition Corp.,31,10000,10000,-,0,Nevada Wireless LLC,30,"$8,400","$5,460",0.35,-,"$11,000.00","286,113.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA091-E,YCBEA091E,1.25,"Fort Smith, AR-OK",FCC,32,0,0,-,0,Linda Sue and Herschel Bruce Williamson,32,"$4,600","$2,990",0.35,-,"$4,000.00","286,113.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA091-EE,YCBEA091EE,1.25,"Fort Smith, AR-OK",Nextel Spectrum Acquisition Corp.,51,4700,4700,-,0,FCC,25,-,-,-,-,"$5,200.00","286,113.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA091-F,YCBEA091F,1.25,"Fort Smith, AR-OK",Nextel Spectrum Acquisition Corp.,29,14000,14000,-,0,Nevada Wireless LLC,28,"$12,000","$7,800",0.35,-,"$15,000.00","286,113.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA091-FF,YCBEA091FF,1.25,"Fort Smith, AR-OK",Nextel Spectrum Acquisition Corp.,31,10000,10000,-,0,Nevada Wireless LLC,30,"$8,400","$5,460",0.35,-,"$11,000.00","286,113.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA092-D,YCBEA092D,1.25,Fayetteville-Springdale-Rogers,Linda Sue and Herschel Bruce Williamson,59,8900,5785,0.35,0,Nextel Spectrum Acquisition Corp.,58,"$7,600","$7,600",-,-,"$9,800.00","285,955.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA092-DD,YCBEA092DD,1.25,Fayetteville-Springdale-Rogers,Nextel Spectrum Acquisition Corp.,33,4600,4600,-,0,"Communications Equipment, Inc.",32,"$3,800","$2,470",0.35,-,"$5,100.00","285,955.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA092-E,YCBEA092E,1.25,Fayetteville-Springdale-Rogers,Nextel Spectrum Acquisition Corp.,51,5000,5000,-,0,FCC,31,-,-,-,-,"$5,500.00","285,955.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA092-EE,YCBEA092EE,1.25,Fayetteville-Springdale-Rogers,Nextel Spectrum Acquisition Corp.,51,7000,7000,-,0,FCC,31,-,-,-,-,"$7,700.00","285,955.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA092-F,YCBEA092F,1.25,Fayetteville-Springdale-Rogers,Nextel Spectrum Acquisition Corp.,9,7000,7000,-,0,Linda Sue and Herschel Bruce Williamson,8,"$5,800","$3,770",0.35,-,"$7,700.00","285,955.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA092-FF,YCBEA092FF,1.25,Fayetteville-Springdale-Rogers,Nextel Spectrum Acquisition Corp.,27,8600,8600,-,0,Linda Sue and Herschel Bruce Williamson,25,"$7,200","$4,680",0.35,-,"$9,500.00","285,955.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA093-D,YCBEA093D,1.25,"Joplin, MO-KS-OK",Nextel Spectrum Acquisition Corp.,51,17000,17000,-,0,FCC,38,-,-,-,-,"$19,000.00","233,725.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA093-DD,YCBEA093DD,1.25,"Joplin, MO-KS-OK",Nextel Spectrum Acquisition Corp.,41,26000,26000,-,0,"Communications Equipment, Inc.",40,"$22,000","$14,300",0.35,-,"$29,000.00","233,725.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA093-E,YCBEA093E,1.25,"Joplin, MO-KS-OK","Communications Equipment, Inc.",42,22000,14300,0.35,0,Nextel Spectrum Acquisition Corp.,31,"$19,000","$19,000",-,-,"$24,000.00","233,725.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA093-EE,YCBEA093EE,1.25,"Joplin, MO-KS-OK",Nextel Spectrum Acquisition Corp.,39,26000,26000,-,0,"Communications Equipment, Inc.",38,"$22,000","$14,300",0.35,-,"$29,000.00","233,725.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA093-F,YCBEA093F,1.25,"Joplin, MO-KS-OK",Nextel Spectrum Acquisition Corp.,35,19000,19000,-,0,"Communications Equipment, Inc.",34,"$16,000","$10,400",0.35,-,"$21,000.00","233,725.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA093-FF,YCBEA093FF,1.25,"Joplin, MO-KS-OK",Nextel Spectrum Acquisition Corp.,37,18000,18000,-,0,"Communications Equipment, Inc.",36,"$15,000","$9,750",0.35,-,"$20,000.00","233,725.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA094-D,YCBEA094D,1.25,"Springfield, MO",Nevada Wireless LLC,51,53000,34450,0.35,0,Nextel Spectrum Acquisition Corp.,47,"$48,000","$48,000",-,-,"$58,000.00","712,422.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA094-DD,YCBEA094DD,1.25,"Springfield, MO",Nextel Spectrum Acquisition Corp.,47,77000,77000,-,0,Nevada Wireless LLC,46,"$64,000","$41,600",0.35,-,"$85,000.00","712,422.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA094-E,YCBEA094E,1.25,"Springfield, MO",Nextel Spectrum Acquisition Corp.,27,362000,362000,-,0,Motient Communications Company,25,"$302,000","$302,000",-,-,"$398,000.00","712,422.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA094-EE,YCBEA094EE,1.25,"Springfield, MO",Nextel Spectrum Acquisition Corp.,47,55000,55000,-,0,Nevada Wireless LLC,46,"$46,000","$29,900",0.35,-,"$61,000.00","712,422.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA094-F,YCBEA094F,1.25,"Springfield, MO",Nextel Spectrum Acquisition Corp.,47,77000,77000,-,0,Nevada Wireless LLC,46,"$64,000","$41,600",0.35,-,"$85,000.00","712,422.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA094-FF,YCBEA094FF,1.25,"Springfield, MO",Nevada Wireless LLC,51,48000,31200,0.35,0,Nextel Spectrum Acquisition Corp.,43,"$44,000","$44,000",-,-,"$53,000.00","712,422.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA095-D,YCBEA095D,1.25,"Jonesboro, AR-MO",Nextel Spectrum Acquisition Corp.,31,9100,9100,-,0,Nevada Wireless LLC,30,"$7,600","$4,940",0.35,-,"$10,000.00","290,104.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA095-DD,YCBEA095DD,1.25,"Jonesboro, AR-MO",Nextel Spectrum Acquisition Corp.,31,9000,9000,-,0,Nevada Wireless LLC,30,"$7,500","$4,875",0.35,-,"$9,900.00","290,104.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA095-E,YCBEA095E,1.25,"Jonesboro, AR-MO",Nextel Spectrum Acquisition Corp.,51,4600,4600,-,0,FCC,30,-,-,-,-,"$5,100.00","290,104.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA095-EE,YCBEA095EE,1.25,"Jonesboro, AR-MO",Nextel Spectrum Acquisition Corp.,31,9100,9100,-,0,Nevada Wireless LLC,30,"$7,600","$4,940",0.35,-,"$10,000.00","290,104.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA095-F,YCBEA095F,1.25,"Jonesboro, AR-MO",Nextel Spectrum Acquisition Corp.,31,6400,6400,-,0,Nevada Wireless LLC,30,"$5,300","$3,445",0.35,-,"$7,000.00","290,104.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA095-FF,YCBEA095FF,1.25,"Jonesboro, AR-MO",Nextel Spectrum Acquisition Corp.,31,9100,9100,-,0,Nevada Wireless LLC,30,"$7,600","$4,940",0.35,-,"$10,000.00","290,104.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA096-D,YCBEA096D,1.25,"St. Louis, MO-IL",Nextel Spectrum Acquisition Corp.,20,624000,624000,-,0,"Southern Communications Services, Inc",19,"$520,000","$520,000",-,-,"$686,000.00","3,402,818.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA096-DD,YCBEA096DD,1.25,"St. Louis, MO-IL",Nextel Spectrum Acquisition Corp.,20,624000,624000,-,0,"Southern Communications Services, Inc",19,"$520,000","$520,000",-,-,"$686,000.00","3,402,818.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA096-E,YCBEA096E,1.25,"St. Louis, MO-IL",Nextel Spectrum Acquisition Corp.,20,624000,624000,-,0,"Southern Communications Services, Inc",19,"$520,000","$520,000",-,-,"$686,000.00","3,402,818.00"
34,"FCC ""Closed""  800 MHz General Category Auction #34",76,YC-BEA096-EE,YCBEA096EE,1.25,"St. Louis, MO-IL",Nextel Spectrum Acquisition Corp.,20,624000,624000,-,0,"Southern Communications Services, Inc",19,"$520,000","$520,000",-,-,"$686,000.00","3,402,818.00"
